"CC_TRANSACTION_NUM_PK","CC_TRANSACTION_CHAR_PK","CC_TRANSACTION_CDATE","CREDITCARD_NUM","TRANSACTION_DATE","TRANSACTION_TYPE","TRANSACTION_AMOUNT"
6295,"4240019A3DD25836E055000000000001",26-NOV-16 18:22:39,"6304083712639338",03-OCT-16 06.34.43.170000000 PM,"Authorization with Auto Capture",97.18
6296,"4240019A3DD35836E055000000000001",26-NOV-16 18:22:39,"5018746469315242",13-NOV-16 06.47.57.423000000 AM,"Authorization with Auto Capture",125.91
6297,"4240019A3DD45836E055000000000001",26-NOV-16 18:22:39,"4903661396011804",30-OCT-16 06.21.14.186000000 PM,"Authorization with Auto Capture",97.29
6298,"4240019A3DD55836E055000000000001",26-NOV-16 18:22:39,"5610538704878239",19-NOV-16 03.38.05.370000000 AM,"Authorization with Auto Capture",163.39
6299,"4240019A3DD65836E055000000000001",26-NOV-16 18:22:39,"5124749582722542",22-NOV-16 11.55.19.432000000 AM,"Authorization with Auto Capture",85.03
6300,"4240019A3DD75836E055000000000001",26-NOV-16 18:22:39,"5468717416538829",15-NOV-16 12.05.44.808000000 AM,"Authorization Only",100.07
6301,"4240019A3DD85836E055000000000001",26-NOV-16 18:22:39,"6304547633173563",26-NOV-16 09.17.33.310000000 PM,"Authorization with Auto Capture",164.23
6302,"4240019A3DD95836E055000000000001",26-NOV-16 18:22:39,"6374401263992351",26-OCT-16 05.28.55.898000000 AM,"Authorization with Auto Capture",53.23
6303,"4240019A3DDA5836E055000000000001",26-NOV-16 18:22:39,"4903685125808153",10-OCT-16 03.20.03.700000000 PM,"Authorization with Auto Capture",83.2
6304,"4240019A3DDB5836E055000000000001",26-NOV-16 18:22:39,"4724245097120128",08-NOV-16 09.04.48.761000000 PM,"Authorization with Auto Capture",138.66
6305,"4240019A3DDC5836E055000000000001",26-NOV-16 18:22:39,"30024598500018",06-NOV-16 11.38.08.211000000 AM,"Authorization with Auto Capture",130.06
6306,"4240019A3DDD5836E055000000000001",26-NOV-16 18:22:39,"4903882174646941",12-NOV-16 11.33.00.786000000 AM,"Authorization with Auto Capture",23.01
6307,"4240019A3DDE5836E055000000000001",26-NOV-16 18:22:39,"6334422412544865",10-OCT-16 12.39.26.196000000 AM,"Prior Authorization Capture",165.12
6308,"4240019A3DDF5836E055000000000001",26-NOV-16 18:22:39,"4417443524211332",28-OCT-16 02.25.21.379000000 AM,"Authorization with Auto Capture",145
6309,"4240019A3DE05836E055000000000001",26-NOV-16 18:22:39,"6287021248276668",21-OCT-16 11.58.01.768000000 AM,"Authorization with Auto Capture",159.72
6310,"4240019A3DE15836E055000000000001",26-NOV-16 18:22:39,"5185421650556471",13-OCT-16 07.42.02.500000000 PM,"Authorization with Auto Capture",103.07
6311,"4240019A3DE25836E055000000000001",26-NOV-16 18:22:39,"3528431476873452",02-NOV-16 10.44.16.337000000 PM,"Authorization with Auto Capture",26.56
6312,"4240019A3DE35836E055000000000001",26-NOV-16 18:22:39,"6011036074042282",25-NOV-16 10.23.49.841000000 AM,"Authorization Only",121.35
6313,"4240019A3DE45836E055000000000001",26-NOV-16 18:22:39,"6334731102577588",30-OCT-16 08.50.10.110000000 PM,"Credit",167.23
6314,"4240019A3DE55836E055000000000001",26-NOV-16 18:22:39,"36234752573772",23-OCT-16 05.23.10.813000000 AM,"Credit",74.37
6315,"4240019A3DE65836E055000000000001",26-NOV-16 18:22:39,"5456755818582213",19-OCT-16 10.51.34.598000000 PM,"Authorization with Auto Capture",149.13
6316,"4240019A3DE75836E055000000000001",26-NOV-16 18:22:39,"5018306224549093",18-NOV-16 02.03.39.476000000 AM,"Authorization Only",2293.42
6317,"4240019A3DE85836E055000000000001",26-NOV-16 18:22:39,"6334322747420861",20-NOV-16 07.40.20.462000000 AM,"Authorization with Auto Capture",33.91
6318,"4240019A3DE95836E055000000000001",26-NOV-16 18:22:39,"4903446635561286",03-NOV-16 01.40.37.601000000 AM,"Authorization with Auto Capture",89.56
6319,"4240019A3DEA5836E055000000000001",26-NOV-16 18:22:39,"4903693455617319",16-NOV-16 07.56.31.499000000 AM,"Authorization with Auto Capture",1153.39
6320,"4240019A3DEB5836E055000000000001",26-NOV-16 18:22:39,"3528584836139774",05-NOV-16 04.58.40.279000000 AM,"Prior Authorization Capture",40.19
6321,"4240019A3DEC5836E055000000000001",26-NOV-16 18:22:39,"5121052047296189",20-OCT-16 08.35.54.482000000 PM,"Authorization with Auto Capture",406.09
6322,"4240019A3DED5836E055000000000001",26-NOV-16 18:22:39,"5610592575566542",20-NOV-16 10.18.20.619000000 AM,"Authorization Only",82.97
6323,"4240019A3DEE5836E055000000000001",26-NOV-16 18:22:39,"4715571237712186",14-OCT-16 07.33.06.733000000 PM,"Authorization with Auto Capture",94.93
6324,"4240019A3DEF5836E055000000000001",26-NOV-16 18:22:39,"4026228158911591",22-NOV-16 07.25.44.809000000 AM,"Authorization with Auto Capture",90.48
6325,"4240019A3DF05836E055000000000001",26-NOV-16 18:22:39,"6334818664737371",17-NOV-16 01.18.50.909000000 AM,"Authorization with Auto Capture",141.54
6326,"4240019A3DF15836E055000000000001",26-NOV-16 18:22:39,"4903438536221315",13-NOV-16 11.21.15.757000000 AM,"Authorization with Auto Capture",2456.67
6327,"4240019A3DF25836E055000000000001",26-NOV-16 18:22:39,"4903391134133813",07-NOV-16 09.54.39.979000000 AM,"Authorization with Auto Capture",976.61
6328,"4240019A3DF35836E055000000000001",26-NOV-16 18:22:39,"5183031276117546",11-NOV-16 12.36.08.245000000 AM,"Authorization with Auto Capture",71.39
6329,"4240019A3DF45836E055000000000001",26-NOV-16 18:22:39,"36413957682338",06-OCT-16 02.09.27.168000000 AM,"Authorization with Auto Capture",164.88
6330,"4240019A3DF55836E055000000000001",26-NOV-16 18:22:39,"5018635728570344",21-OCT-16 01.26.32.262000000 AM,"Authorization with Auto Capture",138.85
6331,"4240019A3DF65836E055000000000001",26-NOV-16 18:22:39,"4305475703068857",17-OCT-16 02.12.38.655000000 PM,"Authorization with Auto Capture",1043.51
6332,"4240019A3DF75836E055000000000001",26-NOV-16 18:22:39,"6304648324362834",28-OCT-16 09.45.41.244000000 PM,"Authorization with Auto Capture",398.48
6333,"4240019A3DF85836E055000000000001",26-NOV-16 18:22:39,"4903507817639694",24-OCT-16 05.20.01.249000000 AM,"Authorization with Auto Capture",59.82
6334,"4240019A3DF95836E055000000000001",26-NOV-16 18:22:39,"6304713340576964",01-OCT-16 12.50.42.256000000 AM,"Authorization with Auto Capture",48.55
6335,"4240019A3DFA5836E055000000000001",26-NOV-16 18:22:39,"5412290246489730",17-NOV-16 11.21.14.599000000 AM,"Offline Sale",75.49
6336,"4240019A3DFB5836E055000000000001",26-NOV-16 18:22:39,"5610685347548912",24-NOV-16 04.59.39.662000000 PM,"Authorization with Auto Capture",1498.49
6337,"4240019A3DFC5836E055000000000001",26-NOV-16 18:22:39,"201465298345470",08-NOV-16 11.55.01.800000000 AM,"Authorization with Auto Capture",33.52
6338,"4240019A3DFD5836E055000000000001",26-NOV-16 18:22:39,"6281661005650588",21-OCT-16 10.19.58.157000000 PM,"Offline Sale",69.42
6339,"4240019A3DFE5836E055000000000001",26-NOV-16 18:22:39,"6334487356887826",31-OCT-16 10.58.02.609000000 AM,"Prior Authorization Capture",27.92
6340,"4240019A3DFF5836E055000000000001",26-NOV-16 18:22:39,"201494202363836",29-OCT-16 03.41.57.463000000 PM,"Authorization with Auto Capture",62.77
6341,"4240019A3E005836E055000000000001",26-NOV-16 18:22:39,"201418869897100",22-OCT-16 10.02.36.121000000 PM,"Prior Authorization Capture",43.76
6342,"4240019A3E015836E055000000000001",26-NOV-16 18:22:39,"6334323898348266",19-OCT-16 08.11.59.989000000 AM,"Authorization with Auto Capture",117.34
6343,"4240019A3E025836E055000000000001",26-NOV-16 18:22:39,"5610004577761743",26-OCT-16 07.58.26.835000000 PM,"Authorization with Auto Capture",26.29
6344,"4240019A3E035836E055000000000001",26-NOV-16 18:22:39,"30085880076726",19-NOV-16 03.39.42.559000000 AM,"Authorization with Auto Capture",80.19
6345,"4240019A3E045836E055000000000001",26-NOV-16 18:22:39,"4903679570245854",24-NOV-16 11.35.33.389000000 AM,"Authorization with Auto Capture",2373.29
6346,"4240019A3E055836E055000000000001",26-NOV-16 18:22:39,"6304266534621188",11-OCT-16 09.11.26.551000000 PM,"Authorization with Auto Capture",77.25
6347,"4240019A3E065836E055000000000001",26-NOV-16 18:22:39,"6273361344865432",16-OCT-16 06.21.35.366000000 AM,"Offline Sale",2220.17
6348,"4240019A3E075836E055000000000001",26-NOV-16 18:22:39,"4903181259868531",20-NOV-16 09.34.52.630000000 PM,"Authorization with Auto Capture",102.84
6349,"4240019A3E085836E055000000000001",26-NOV-16 18:22:39,"3528815086228826",17-NOV-16 06.20.07.798000000 AM,"Authorization with Auto Capture",439.53
6350,"4240019A3E095836E055000000000001",26-NOV-16 18:22:39,"30019119155478",25-NOV-16 01.49.44.252000000 AM,"Authorization with Auto Capture",42.27
6351,"4240019A3E0A5836E055000000000001",26-NOV-16 18:22:40,"5610231103157366",09-NOV-16 12.12.28.232000000 PM,"Authorization with Auto Capture",153.42
6352,"4240019A3E0B5836E055000000000001",26-NOV-16 18:22:40,"3528256352692150",01-OCT-16 11.15.29.913000000 AM,"Authorization with Auto Capture",171.64
6353,"4240019A3E0C5836E055000000000001",26-NOV-16 18:22:40,"5018322514260459",16-NOV-16 07.41.21.346000000 AM,"Authorization with Auto Capture",110.57
6354,"4240019A3E0D5836E055000000000001",26-NOV-16 18:22:40,"4026445013566168",22-OCT-16 06.46.51.694000000 PM,"Authorization with Auto Capture",160.88
6355,"4240019A3E0E5836E055000000000001",26-NOV-16 18:22:40,"5485675125240828",15-NOV-16 01.54.50.735000000 AM,"Authorization with Auto Capture",104.05
6356,"4240019A3E0F5836E055000000000001",26-NOV-16 18:22:40,"3528313614644227",11-OCT-16 09.43.07.698000000 PM,"Authorization Only",1704.59
6357,"4240019A3E105836E055000000000001",26-NOV-16 18:22:40,"8664144824",17-OCT-16 05.34.51.961000000 PM,"Authorization with Auto Capture",54.47
6358,"4240019A3E115836E055000000000001",26-NOV-16 18:22:40,"343673158645832",21-NOV-16 08.33.57.516000000 PM,"Authorization with Auto Capture",57.34
6359,"4240019A3E125836E055000000000001",26-NOV-16 18:22:40,"5186284790237506",02-NOV-16 02.00.18.265000000 PM,"Authorization with Auto Capture",157.71
6360,"4240019A3E135836E055000000000001",26-NOV-16 18:22:40,"5435368898986782",21-NOV-16 06.23.24.391000000 PM,"Authorization with Auto Capture",154.41
6361,"4240019A3E145836E055000000000001",26-NOV-16 18:22:40,"6375270711225536",25-NOV-16 04.08.27.313000000 AM,"Authorization Only",1037.09
6362,"4240019A3E155836E055000000000001",26-NOV-16 18:22:40,"4436669788716619",06-OCT-16 10.11.05.623000000 AM,"Authorization with Auto Capture",170.06
6363,"4240019A3E165836E055000000000001",26-NOV-16 18:22:40,"4026863287899468",25-NOV-16 02.01.44.177000000 AM,"Prior Authorization Capture",173.84
6364,"4240019A3E175836E055000000000001",26-NOV-16 18:22:40,"6235645328324981",19-NOV-16 07.46.36.336000000 PM,"Authorization with Auto Capture",73.84
6365,"4240019A3E185836E055000000000001",26-NOV-16 18:22:40,"201422314483444",14-NOV-16 01.34.10.182000000 AM,"Authorization with Auto Capture",102.04
6366,"4240019A3E195836E055000000000001",26-NOV-16 18:22:40,"6304468735470356",14-NOV-16 10.46.07.147000000 PM,"Authorization with Auto Capture",102.42
6367,"4240019A3E1A5836E055000000000001",26-NOV-16 18:22:40,"4481802089462959",05-NOV-16 11.15.50.229000000 AM,"Authorization with Auto Capture",149.63
6368,"4240019A3E1B5836E055000000000001",26-NOV-16 18:22:40,"36279883845580",13-OCT-16 09.11.42.524000000 AM,"Authorization with Auto Capture",153.42
6369,"4240019A3E1C5836E055000000000001",26-NOV-16 18:22:40,"341239022661783",11-OCT-16 07.26.55.230000000 PM,"Authorization with Auto Capture",2296.03
6370,"4240019A3E1D5836E055000000000001",26-NOV-16 18:22:40,"36832735369551",03-NOV-16 03.01.38.542000000 AM,"Authorization with Auto Capture",147.35
6371,"4240019A3E1E5836E055000000000001",26-NOV-16 18:22:40,"5610627186421847",12-OCT-16 12.31.48.663000000 PM,"Authorization with Auto Capture",101.82
6372,"4240019A3E1F5836E055000000000001",26-NOV-16 18:22:40,"4903923492680649",05-OCT-16 09.52.41.468000000 AM,"Authorization with Auto Capture",20.22
6373,"4240019A3E205836E055000000000001",26-NOV-16 18:22:40,"6334155868282739",21-NOV-16 09.33.32.536000000 AM,"Authorization with Auto Capture",110.9
6374,"4240019A3E215836E055000000000001",26-NOV-16 18:22:40,"4552293033635102",05-OCT-16 07.43.21.699000000 PM,"Authorization with Auto Capture",151.16
6375,"4240019A3E225836E055000000000001",26-NOV-16 18:22:40,"5194511363375277",14-NOV-16 01.21.27.101000000 PM,"Credit",1338.29
6376,"4240019A3E235836E055000000000001",26-NOV-16 18:22:40,"6011285717356715",29-OCT-16 04.58.07.140000000 PM,"Authorization with Auto Capture",109.87
6377,"4240019A3E245836E055000000000001",26-NOV-16 18:22:40,"5164177253123189",28-OCT-16 08.00.31.643000000 PM,"Authorization with Auto Capture",39.35
6378,"4240019A3E255836E055000000000001",26-NOV-16 18:22:40,"201456588662739",30-OCT-16 02.08.22.775000000 PM,"Authorization Only",2260.66
6379,"4240019A3E265836E055000000000001",26-NOV-16 18:22:40,"5148596718791159",22-NOV-16 05.34.54.593000000 AM,"Authorization Only",143.5
6380,"4240019A3E275836E055000000000001",26-NOV-16 18:22:40,"4236935449743386",21-OCT-16 08.56.56.343000000 AM,"Prior Authorization Capture",2105.11
6381,"4240019A3E285836E055000000000001",26-NOV-16 18:22:40,"5133926551299340",20-NOV-16 03.28.51.592000000 PM,"Authorization with Auto Capture",158.48
6382,"4240019A3E295836E055000000000001",26-NOV-16 18:22:40,"4026853456850857",02-NOV-16 03.58.27.329000000 AM,"Authorization with Auto Capture",23.29
6383,"4240019A3E2A5836E055000000000001",26-NOV-16 18:22:40,"6240478407628368",15-OCT-16 05.11.52.554000000 PM,"Authorization with Auto Capture",75.07
6384,"4240019A3E2B5836E055000000000001",26-NOV-16 18:22:40,"4717404339332764",20-NOV-16 09.12.11.571000000 PM,"Authorization with Auto Capture",154.66
6385,"4240019A3E2C5836E055000000000001",26-NOV-16 18:22:40,"30038284021234",11-NOV-16 02.35.27.252000000 AM,"Authorization with Auto Capture",168.7
6386,"4240019A3E2D5836E055000000000001",26-NOV-16 18:22:40,"5104117168784669",10-NOV-16 01.05.30.639000000 PM,"Authorization with Auto Capture",21.11
6387,"4240019A3E2E5836E055000000000001",26-NOV-16 18:22:40,"3528121755953247",17-OCT-16 08.46.08.595000000 AM,"Authorization with Auto Capture",2038.65
6388,"4240019A3E2F5836E055000000000001",26-NOV-16 18:22:40,"6334766987192266",09-NOV-16 04.38.29.122000000 PM,"Authorization with Auto Capture",742.34
6389,"4240019A3E305836E055000000000001",26-NOV-16 18:22:40,"5610421664604727",03-OCT-16 12.40.31.243000000 PM,"Authorization with Auto Capture",97.22
6390,"4240019A3E315836E055000000000001",26-NOV-16 18:22:40,"201490178342023",10-NOV-16 08.21.30.800000000 AM,"Authorization with Auto Capture",1197.72
6391,"4240019A3E325836E055000000000001",26-NOV-16 18:22:40,"5610833028226128",02-NOV-16 01.01.09.588000000 AM,"Authorization with Auto Capture",72.89
6392,"4240019A3E335836E055000000000001",26-NOV-16 18:22:40,"5152553136797598",03-OCT-16 02.01.36.431000000 AM,"Authorization with Auto Capture",173.89
6393,"4240019A3E345836E055000000000001",26-NOV-16 18:22:40,"4026359108502489",18-OCT-16 02.05.09.515000000 PM,"Authorization with Auto Capture",71.51
6394,"4240019A3E355836E055000000000001",26-NOV-16 18:22:40,"6304110707936871",10-NOV-16 12.51.45.770000000 AM,"Authorization with Auto Capture",57.37
6395,"4240019A3E365836E055000000000001",26-NOV-16 18:22:40,"6276125364311435",02-NOV-16 05.13.57.979000000 AM,"Authorization with Auto Capture",18.8
6396,"4240019A3E375836E055000000000001",26-NOV-16 18:22:40,"30043152932236",04-NOV-16 03.12.20.464000000 PM,"Authorization with Auto Capture",18.35
6397,"4240019A3E385836E055000000000001",26-NOV-16 18:22:40,"6375321713233298",19-NOV-16 08.56.37.564000000 AM,"Authorization with Auto Capture",170.09
6398,"4240019A3E395836E055000000000001",26-NOV-16 18:22:40,"6011613603032443",08-OCT-16 07.27.17.636000000 PM,"Authorization with Auto Capture",112.43
6399,"4240019A3E3A5836E055000000000001",26-NOV-16 18:22:40,"30034588823414",23-NOV-16 02.02.03.665000000 AM,"Authorization with Auto Capture",128.98
6400,"4240019A3E3B5836E055000000000001",26-NOV-16 18:22:40,"6334155265070622",29-OCT-16 06.31.16.622000000 AM,"Authorization with Auto Capture",153.9
6401,"4240019A3E3C5836E055000000000001",26-NOV-16 18:22:40,"30036124893231",13-NOV-16 02.11.53.680000000 AM,"Authorization with Auto Capture",1437.34
6402,"4240019A3E3D5836E055000000000001",26-NOV-16 18:22:40,"36360436413894",26-OCT-16 02.05.37.939000000 AM,"Authorization with Auto Capture",39.86
6403,"4240019A3E3E5836E055000000000001",26-NOV-16 18:22:40,"6011794783227749",26-NOV-16 06.46.36.199000000 PM,"Authorization with Auto Capture",105.12
6404,"4240019A3E3F5836E055000000000001",26-NOV-16 18:22:40,"3528985711703332",30-OCT-16 06.33.51.257000000 PM,"Authorization with Auto Capture",20.51
6405,"4240019A3E405836E055000000000001",26-NOV-16 18:22:40,"5130563437512364",19-NOV-16 09.28.31.740000000 AM,"Authorization with Auto Capture",309.96
6406,"4240019A3E415836E055000000000001",26-NOV-16 18:22:40,"6375604980855582",29-OCT-16 08.09.33.659000000 AM,"Offline Sale",82.14
6407,"4240019A3E425836E055000000000001",26-NOV-16 18:22:40,"5018203337118667",12-OCT-16 07.44.06.709000000 AM,"Authorization with Auto Capture",161.98
6408,"4240019A3E435836E055000000000001",26-NOV-16 18:22:40,"4026815021737654",25-OCT-16 05.02.11.884000000 PM,"Authorization with Auto Capture",136.55
6409,"4240019A3E445836E055000000000001",26-NOV-16 18:22:40,"30057648489238",03-NOV-16 01.26.03.129000000 PM,"Authorization Only",1360.54
6410,"4240019A3E455836E055000000000001",26-NOV-16 18:22:40,"5199044638534652",14-OCT-16 01.03.56.689000000 AM,"Authorization with Auto Capture",123.78
6411,"4240019A3E465836E055000000000001",26-NOV-16 18:22:40,"6304788994827294",24-OCT-16 06.59.14.426000000 PM,"Authorization Only",644.55
6412,"4240019A3E475836E055000000000001",26-NOV-16 18:22:40,"6256407422377839",06-OCT-16 03.20.34.431000000 AM,"Authorization with Auto Capture",724.65
6413,"4240019A3E485836E055000000000001",26-NOV-16 18:22:40,"30043485742231",11-NOV-16 04.38.10.992000000 AM,"Authorization with Auto Capture",67.64
6414,"4240019A3E495836E055000000000001",26-NOV-16 18:22:40,"5138837887529892",07-OCT-16 03.25.31.910000000 PM,"Authorization with Auto Capture",140.04
6415,"4240019A3E4A5836E055000000000001",26-NOV-16 18:22:40,"5018631867622071",23-OCT-16 08.18.44.144000000 AM,"Authorization with Auto Capture",132.34
6416,"4240019A3E4B5836E055000000000001",26-NOV-16 18:22:40,"6257161271312921",12-NOV-16 12.44.18.713000000 AM,"Authorization Only",113.39
6417,"4240019A3E4C5836E055000000000001",26-NOV-16 18:22:40,"6334435634734708",15-OCT-16 08.56.19.432000000 PM,"Offline Sale",1472.04
6418,"4240019A3E4D5836E055000000000001",26-NOV-16 18:22:40,"4026230081538121",14-OCT-16 02.29.29.778000000 PM,"Authorization with Auto Capture",43.19
6419,"4240019A3E4E5836E055000000000001",26-NOV-16 18:22:40,"36944323652711",14-OCT-16 05.56.44.572000000 PM,"Authorization with Auto Capture",80.67
6420,"4240019A3E4F5836E055000000000001",26-NOV-16 18:22:40,"6011669372622540",06-NOV-16 09.32.39.868000000 AM,"Authorization with Auto Capture",1523.23
6421,"4240019A3E505836E055000000000001",26-NOV-16 18:22:40,"5018014319426797",05-NOV-16 12.52.32.959000000 PM,"Authorization with Auto Capture",77.81
6422,"4240019A3E515836E055000000000001",26-NOV-16 18:22:40,"4903779478512445",01-OCT-16 07.08.26.374000000 AM,"Prior Authorization Capture",92.59
6423,"4240019A3E525836E055000000000001",26-NOV-16 18:22:40,"36721857557344",08-OCT-16 05.35.01.649000000 AM,"Authorization with Auto Capture",151.31
6424,"4240019A3E535836E055000000000001",26-NOV-16 18:22:40,"13925250117742443469",08-NOV-16 06.36.19.786000000 AM,"Authorization with Auto Capture",154.4
6425,"4240019A3E545836E055000000000001",26-NOV-16 18:22:40,"201444023563660",08-OCT-16 11.40.38.649000000 AM,"Authorization Only",69.98
6426,"4240019A3E555836E055000000000001",26-NOV-16 18:22:40,"201411254117444",05-OCT-16 06.10.17.193000000 AM,"Authorization with Auto Capture",30.19
6427,"4240019A3E565836E055000000000001",26-NOV-16 18:22:40,"30058968857130",13-NOV-16 10.54.05.332000000 PM,"Authorization with Auto Capture",441.87
6428,"4240019A3E575836E055000000000001",26-NOV-16 18:22:40,"6011171346267109",25-OCT-16 01.08.05.221000000 AM,"Authorization with Auto Capture",89.32
6429,"4240019A3E585836E055000000000001",26-NOV-16 18:22:40,"6011994253239181",11-NOV-16 03.53.35.636000000 PM,"Authorization with Auto Capture",76.81
6430,"4240019A3E595836E055000000000001",26-NOV-16 18:22:40,"6304406013853147",23-OCT-16 03.43.03.223000000 PM,"Authorization with Auto Capture",83.38
6431,"4240019A3E5A5836E055000000000001",26-NOV-16 18:22:40,"4026686677951942",17-OCT-16 12.26.53.606000000 PM,"Authorization with Auto Capture",114.26
6432,"4240019A3E5B5836E055000000000001",26-NOV-16 18:22:40,"4026051714316041",11-NOV-16 06.08.51.924000000 PM,"Authorization with Auto Capture",1723.69
6433,"4240019A3E5C5836E055000000000001",26-NOV-16 18:22:40,"6370515356464579",02-NOV-16 01.47.41.636000000 AM,"Authorization with Auto Capture",29.94
6434,"4240019A3E5D5836E055000000000001",26-NOV-16 18:22:40,"4026763344286522",09-OCT-16 05.50.53.532000000 PM,"Authorization with Auto Capture",8.56
6435,"4240019A3E5E5836E055000000000001",26-NOV-16 18:22:40,"346457446862683",20-NOV-16 05.27.05.129000000 PM,"Authorization with Auto Capture",60.26
6436,"4240019A3E5F5836E055000000000001",26-NOV-16 18:22:40,"4903589384517434",21-NOV-16 03.21.49.940000000 AM,"Authorization with Auto Capture",128.37
6437,"4240019A3E605836E055000000000001",26-NOV-16 18:22:40,"6229280281855485",24-NOV-16 07.41.04.622000000 PM,"Authorization with Auto Capture",64.89
6438,"4240019A3E615836E055000000000001",26-NOV-16 18:22:40,"6215545375877055",10-NOV-16 04.20.49.275000000 PM,"Authorization with Auto Capture",1798.61
6439,"4240019A3E625836E055000000000001",26-NOV-16 18:22:40,"4026086520235738",18-NOV-16 03.41.20.374000000 PM,"Authorization with Auto Capture",111.29
6440,"4240019A3E635836E055000000000001",26-NOV-16 18:22:40,"5018350884600145",21-NOV-16 09.58.52.400000000 AM,"Authorization with Auto Capture",112.41
6441,"4240019A3E645836E055000000000001",26-NOV-16 18:22:40,"5610531162685048",16-NOV-16 12.54.03.229000000 AM,"Authorization with Auto Capture",81.61
6442,"4240019A3E655836E055000000000001",26-NOV-16 18:22:40,"5448651850419359",19-OCT-16 07.11.02.467000000 AM,"Authorization with Auto Capture",156.97
6443,"4240019A3E665836E055000000000001",26-NOV-16 18:22:40,"347424355081811",10-OCT-16 03.57.28.348000000 AM,"Offline Sale",2305.84
6444,"4240019A3E675836E055000000000001",26-NOV-16 18:22:40,"30031167283138",13-NOV-16 10.07.04.396000000 AM,"Authorization with Auto Capture",1270.25
6445,"4240019A3E685836E055000000000001",26-NOV-16 18:22:40,"3528047363501130",24-NOV-16 04.35.28.947000000 AM,"Authorization with Auto Capture",18.28
6446,"4240019A3E695836E055000000000001",26-NOV-16 18:22:40,"4903634352385835",19-NOV-16 11.12.48.341000000 AM,"Prior Authorization Capture",167.33
6447,"4240019A3E6A5836E055000000000001",26-NOV-16 18:22:40,"4903711812636184",08-NOV-16 12.56.14.490000000 PM,"Authorization with Auto Capture",19.56
6448,"4240019A3E6B5836E055000000000001",26-NOV-16 18:22:40,"91984611787245",17-OCT-16 09.01.25.246000000 PM,"Authorization with Auto Capture",42.85
6449,"4240019A3E6C5836E055000000000001",26-NOV-16 18:22:40,"5018626707478102",10-NOV-16 06.05.33.898000000 PM,"Authorization with Auto Capture",881.91
6450,"4240019A3E6D5836E055000000000001",26-NOV-16 18:22:40,"6371824162226362",12-NOV-16 02.54.39.984000000 PM,"Authorization with Auto Capture",51.23
6451,"4240019A3E6E5836E055000000000001",26-NOV-16 18:22:40,"4026954851462593",12-NOV-16 06.54.42.496000000 AM,"Authorization with Auto Capture",139.91
6452,"4240019A3E6F5836E055000000000001",26-NOV-16 18:22:40,"4296756713463204",29-OCT-16 09.46.38.680000000 AM,"Authorization with Auto Capture",143.16
6453,"4240019A3E705836E055000000000001",26-NOV-16 18:22:40,"5434865548630536",05-NOV-16 09.55.08.741000000 PM,"Capture Only",49.34
6454,"4240019A3E715836E055000000000001",26-NOV-16 18:22:40,"36413296531629",17-OCT-16 05.06.01.415000000 AM,"Authorization with Auto Capture",90.91
6455,"4240019A3E725836E055000000000001",26-NOV-16 18:22:40,"4136775706752854",07-NOV-16 05.58.17.759000000 PM,"Authorization with Auto Capture",169.33
6456,"4240019A3E735836E055000000000001",26-NOV-16 18:22:40,"201483815436286",19-NOV-16 05.12.08.637000000 PM,"Authorization with Auto Capture",129.23
6457,"4240019A3E745836E055000000000001",26-NOV-16 18:22:40,"5018447065127324",24-NOV-16 03.08.18.295000000 AM,"Prior Authorization Capture",62.01
6458,"4240019A3E755836E055000000000001",26-NOV-16 18:22:40,"5129133744324194",06-OCT-16 06.12.36.889000000 PM,"Authorization with Auto Capture",18.83
6459,"4240019A3E765836E055000000000001",26-NOV-16 18:22:40,"4804111896672713",15-OCT-16 05.23.12.860000000 AM,"Prior Authorization Capture",159.88
6460,"4240019A3E775836E055000000000001",26-NOV-16 18:22:40,"5482203510654839",23-NOV-16 04.16.46.213000000 AM,"Authorization with Auto Capture",51.96
6461,"4240019A3E785836E055000000000001",26-NOV-16 18:22:40,"6011913517296315",04-OCT-16 03.19.18.676000000 PM,"Authorization with Auto Capture",81.96
6462,"4240019A3E795836E055000000000001",26-NOV-16 18:22:40,"36346933617825",12-NOV-16 09.19.59.343000000 AM,"Authorization with Auto Capture",74.52
6463,"4240019A3E7A5836E055000000000001",26-NOV-16 18:22:40,"5155259567757616",19-NOV-16 10.57.52.957000000 PM,"Authorization with Auto Capture",153.17
6464,"4240019A3E7B5836E055000000000001",26-NOV-16 18:22:40,"4903466231298586",25-NOV-16 03.26.42.584000000 AM,"Authorization with Auto Capture",38.51
6465,"4240019A3E7C5836E055000000000001",26-NOV-16 18:22:40,"6304133837325925",07-NOV-16 03.52.42.706000000 PM,"Authorization with Auto Capture",55.9
6466,"4240019A3E7D5836E055000000000001",26-NOV-16 18:22:40,"6304512654313011",25-NOV-16 01.40.22.758000000 AM,"Authorization with Auto Capture",80.86
6467,"4240019A3E7E5836E055000000000001",26-NOV-16 18:22:40,"5018828817378767",22-NOV-16 07.36.52.739000000 AM,"Authorization with Auto Capture",117.8
6468,"4240019A3E7F5836E055000000000001",26-NOV-16 18:22:40,"6334778066753175",09-NOV-16 11.51.17.233000000 AM,"Authorization with Auto Capture",67.98
6469,"4240019A3E805836E055000000000001",26-NOV-16 18:22:40,"30058584645825",07-NOV-16 11.28.57.362000000 AM,"Authorization with Auto Capture",1744.24
